id,keywords,price_php,price_min_php,price_max_php,category,unit,active,source,confidence,effective,pricing_basis,zero_price,market_source,source_url,review_status,needs_manual_validation,notes
reviewed_chinese_five_spice_powder,chinese five spice powder,20,16,24,Spices & Condiments,piece,true,reviewed_market,low,2026-05-29,market_unit,false,PCOSina catalog fallback pending local validation,https://www.dti.gov.ph/konsyumer/e-presyo/,Needs local price validation before import,true,"source=reviewed_market; confidence=low; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=PCOSina catalog fallback pending local validation; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Needs local price validation before import; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=No exact DA-AMAS commodity match. Retained/calibrated from PCOSina current price rule as audit placeholder, validate against local store/public SRP before production import."
reviewed_cilantro_wansoy,cilantro wansoy,40,32,48,Spices & Condiments,piece,true,reviewed_market,low,2026-05-29,market_unit,false,PCOSina catalog fallback pending local validation,https://www.dti.gov.ph/konsyumer/e-presyo/,Needs local price validation before import,true,"source=reviewed_market; confidence=low; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=PCOSina catalog fallback pending local validation; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Needs local price validation before import; needs_manual_validation=Yes; unit_note=Bunch size varies by market. Keep base price but require local validation or a default grams-per-bunch assumption.; special_case=Special case: bunch/bundle price varies. Treat as approximate unless a local grams-per-bunch rule is defined.; reviewer_notes=No exact DA-AMAS commodity match. Retained/calibrated from PCOSina current price rule as audit placeholder, validate against local store/public SRP before production import."
reviewed_coconut_aminos_adds_umami,coconut aminos adds umami,120,96,144,Spices & Condiments,l,true,reviewed_market,low,2026-05-29,market_unit,false,PCOSina catalog fallback pending local validation,https://www.dti.gov.ph/konsyumer/e-presyo/,Needs local price validation before import,true,"source=reviewed_market; confidence=low; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=PCOSina catalog fallback pending local validation; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Needs local price validation before import; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=No exact DA-AMAS commodity match. Retained/calibrated from PCOSina current price rule as audit placeholder, validate against local store/public SRP before production import."
reviewed_coconut_palm_vinegar,coconut palm vinegar,50,35,75,Spices & Condiments,l,true,reviewed_market,medium,2026-05-29,market_unit,false,Non-DA audit estimate: Audit market estimate for vinegar/suka; validate against chosen store/SRP list,https://www.dti.gov.ph/konsyumer/e-presyo/,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=Non-DA audit estimate: Audit market estimate for vinegar/suka, validate against chosen store/SRP list; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=Audit market estimate for vinegar/suka, validate against chosen store/SRP list"
reviewed_coconut_sugar,coconut sugar,73,73,82,Spices & Condiments,kg,true,reviewed_market,medium,2026-05-18 to 2026-05-23,market_unit,false,DA proxy: DA-AMAS NCR weekly average retail price; brown/refined/washed sugar range,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA proxy: DA-AMAS NCR weekly average retail price, brown/refined/washed sugar range; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, brown/refined/washed sugar range"
reviewed_coconut_water,coconut water,1,,,Spices & Condiments,l,true,reviewed_market,medium,2026-05-29,market_unit,true,Non-DA audit estimate: Tap/cooking water assumed zero grocery cost for recipe costing; bottled water not used as recipe default,,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; zero_price=true; market_source=Non-DA audit estimate: Tap/cooking water assumed zero grocery cost for recipe costing, bottled water not used as recipe default; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=Tap/cooking water assumed zero grocery cost for recipe costing, bottled water not used as recipe default"
reviewed_cornstarch_dilited_in_water,cornstarch dilited in water,1,,,Beverages,l,true,reviewed_market,medium,2026-05-29,market_unit,true,Non-DA audit estimate: Tap/cooking water assumed zero grocery cost for recipe costing; bottled water not used as recipe default,,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; zero_price=true; market_source=Non-DA audit estimate: Tap/cooking water assumed zero grocery cost for recipe costing, bottled water not used as recipe default; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=Tap/cooking water assumed zero grocery cost for recipe costing, bottled water not used as recipe default"
reviewed_cornstarch_dissolved_in_water,cornstarch dissolved in water,1,,,Beverages,l,true,reviewed_market,medium,2026-05-29,market_unit,true,Non-DA audit estimate: Tap/cooking water assumed zero grocery cost for recipe costing; bottled water not used as recipe default,,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; zero_price=true; market_source=Non-DA audit estimate: Tap/cooking water assumed zero grocery cost for recipe costing, bottled water not used as recipe default; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=Tap/cooking water assumed zero grocery cost for recipe costing, bottled water not used as recipe default"
reviewed_five_spice_powder,five spice powder,20,16,24,Spices & Condiments,piece,true,reviewed_market,low,2026-05-29,market_unit,false,PCOSina catalog fallback pending local validation,https://www.dti.gov.ph/konsyumer/e-presyo/,Needs local price validation before import,true,"source=reviewed_market; confidence=low; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=PCOSina catalog fallback pending local validation; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Needs local price validation before import; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=No exact DA-AMAS commodity match. Retained/calibrated from PCOSina current price rule as audit placeholder, validate against local store/public SRP before production import."
reviewed_ghost_pepper,ghost pepper,20,16,24,Spices & Condiments,piece,true,reviewed_market,low,2026-05-29,market_unit,false,PCOSina catalog fallback pending local validation,https://www.dti.gov.ph/konsyumer/e-presyo/,Needs local price validation before import,true,"source=reviewed_market; confidence=low; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=PCOSina catalog fallback pending local validation; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Needs local price validation before import; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=No exact DA-AMAS commodity match. Retained/calibrated from PCOSina current price rule as audit placeholder, validate against local store/public SRP before production import."
reviewed_green_peppercorns,green peppercorns,650,450,900,Spices & Condiments,kg,true,reviewed_market,medium,2026-05-29,market_unit,false,"Non-DA audit estimate: Audit estimate for black pepper; recipes usually use grams/tsp, not kg quantities",https://www.dti.gov.ph/konsyumer/e-presyo/,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=Non-DA audit estimate: Audit estimate for black pepper, recipes usually use grams/tsp, not kg quantities; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=Audit estimate for black pepper, recipes usually use grams/tsp, not kg quantities"
reviewed_guavas_bayabas_preferably_mix,guavas bayabas preferably mix,50,40,60,Others,piece,true,reviewed_market,low,2026-05-29,market_unit,false,PCOSina catalog fallback pending local validation,https://www.dti.gov.ph/konsyumer/e-presyo/,Needs local price validation before import,true,"source=reviewed_market; confidence=low; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=PCOSina catalog fallback pending local validation; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Needs local price validation before import; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=No exact DA-AMAS commodity match. Retained/calibrated from PCOSina current price rule as audit placeholder, validate against local store/public SRP before production import."
