recipe_id,calories,protein_grams,carbs_grams,fats_grams,fiber_grams,sodium_mg,sugar_grams,source,confidence,review_status,notes,draft_status,matched_ingredient_count,unmatched_ingredients,fdc_matches
ph_827,493,27.3,11.8,38.7,2.0,80,6.2,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=10. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,10,2 pieces green finger chili (siling pangsigang) (no FDC match for finger chili) | Salt (to taste) (ignored seasoning/water) | black pepper (to taste) (missing quantity) | siling labuyo (birds eye chili) (sliced) (missing quantity) | 1 Cup vegetable oil (ignored frying oil reserve),"2 tablespoons vegetable oil => cooking oil [27.2g, FDC local:cooking oil] | 500 Grams pork (diced) => pork [500.0g, FDC local:pork] | 2 tablespoons Garlic (chopped) => garlic [16.0g, FDC local:garlic] | 2 tablespoons ginger (cut into strips) => ginger [16.0g, FDC local:ginger] | 3 cups coconut cream (kakang gata) => coconut cream [720.0g, FDC local:coconut cream] | 3 cups taro leaves (dahon ng gabi) (use dried leaves) => taro leaves [90.0g, FDC local:taro] | 2 cups pork stock => pork stock [280.0g, FDC local:pork] | 1 Cup dried shrimp (hibe) (or hibe) => dried shrimp [140.0g, FDC local:shrimp] | 3 tablespoons sugar => sugar [37.5g, FDC local:sugar] | 1 tablespoon Vinegar => vinegar [15.0g, FDC local:vinegar]"
ph_828,35,3.9,0.2,2.0,0.0,9,0.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=7. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,2,1 tablespoon rock salt (ignored seasoning/water) | 2 bay leaf (no FDC match for bay leaf) | vegetable oil (to deep-fry) (missing quantity),"1 kilo pork (whole) => kilo pork [100.0g, FDC local:pork] | 2 teaspoons peppercorns (whole) => peppercorns [5.3g, FDC local:corn]"
ph_829,561,23.0,20.1,47.3,5.6,464,7.9,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,Salt (to taste) (ignored seasoning/water) | black pepper (to taste) (missing quantity),"1/2 Cup onion (chopped) => onion [70.0g, FDC local:onion] | 1 1/2 tablespoons vegetable oil (or annatto oil) => cooking oil [20.4g, FDC local:cooking oil] | 2 teaspoons Garlic (minced) => garlic [5.3g, FDC local:garlic] | 2 cups pork broth (reserved) => pork broth [480.0g, FDC local:broth] | 1/4 Cup peanuts (roasted and finely chopped) => peanuts [35.0g, FDC local:peanuts] | 3 heaping tablespoons peanut butter (creamy) => heaping peanut butter [300.0g, FDC local:peanut butter] | 1/2 tablespoon bagoong alamang => shrimp paste [8.5g, FDC local:shrimp paste] | 1 1/2 tablespoons rice (ground and toasted) => rice [12.0g, FDC local:rice]"
ph_830,532,30.9,60.1,17.3,1.7,653,2.7,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,15,"2 tablespoons Salt (coarse, to taste) (ignored seasoning/water) | 4 stalks lemongrass (tanglad) (trimmed and pounded) (no FDC match for stalks lemongrass) | 1 tablespoons Butter (melted) (no FDC match for butter) | 1 1/2 tablespoons Calamansi Juice (no FDC match for calamansi juice) | 1/2 teaspoon black pepper (no FDC match for pepper) | 1 teaspoon black pepper (no FDC match for pepper) | 3 tablespoons liquid seasoning (no FDC match for liquid seasoning) | Salt (to taste) (ignored seasoning/water) | black pepper (to taste) (missing quantity)","1 1.2 kilo Chicken (whole) => kilo chicken [100.0g, FDC local:chicken] | 2 tablespoons fish sauce (patis) => fish sauce [30.0g, FDC local:fish sauce] | 1 tablespoon Garlic (chopped) => garlic [8.0g, FDC local:garlic] | 1 teaspoon sugar => sugar [4.2g, FDC local:sugar] | 250 Grams pork face => pork face [250.0g, FDC local:pork] | 1 1-inch piece ginger (sliced into rounds) => -inch ginger [100.0g, FDC local:ginger] | 1/4 medium red onion (sliced into wedges) => onion [27.5g, FDC local:onion] | 2 cloves Garlic (crushed) => garlic [6.0g, FDC local:garlic] | 1/2 tablespoons peppercorns => peppercorns [4.0g, FDC local:corn] | 2 tablespoons vegetable oil => cooking oil [27.2g, FDC local:cooking oil] | 4 tablespoons onion (chopped, divided) => onion [32.0g, FDC local:onion] | 1 tablespoon Garlic (chopped) => garlic [8.0g, FDC local:garlic] | 1 tablespoon ginger (grated) => ginger [8.0g, FDC local:ginger] | 3 tablespoons white vinegar => vinegar [45.0g, FDC local:vinegar] | 3 cups long-grain rice (cooked and cooled) => -grain rice [720.0g, FDC local:rice]"
ph_831,133,8.7,23.7,1.2,1.8,2257,1.7,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=1. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,6,2 bay leaf (no FDC match for bay leaf) | crispy garlic chips (missing quantity),"1/4 Cup coconut vinegar => coconut vinegar [35.0g, FDC local:vinegar] | 2 tablespoons Soy Sauce => soy sauce [30.0g, FDC local:soy sauce] | 1 tablespoon peppercorns => peppercorns [8.0g, FDC local:corn] | 1 head Garlic (cloves separated and crushed) => garlic [50.0g, FDC local:garlic] | 1 Cup pork broth (reserved) => pork broth [240.0g, FDC local:broth] | 1 1/2 tablespoons cornstarch (dissolved in 1 tablespoon water) => cornstarch [12.0g, FDC local:corn]"
ph_832,1023,84.1,32.9,59.4,5.6,1089,11.8,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=2. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,11,"1 tablespoon sinigang sa sampalok mix (no FDC match for sinigang sa sampalok mix) | Salt (to taste) (ignored seasoning/water) | black pepper (to taste) (missing quantity) | 1 tablespoon Butter (no FDC match for butter) | 4 stalks Leeks (dark green part only, sliced into 2-inch lengths) (no FDC match for stalks leeks) | 1 green finger chili (siling pangsigang) (no FDC match for finger chili) | 3 tablespoons sinigang sa sampalok mix (no FDC match for sinigang sa sampalok mix) | 1 tablespoons Butter (no FDC match for butter) | black pepper (to taste) (missing quantity) | 100 Grams winged beans (sigarilyas) (blanched) (no FDC match for winged beans) | crispy garlic chips (to garnish) (missing quantity) | green onion (chopped, to garnish) (missing quantity)","2 tablespoons all-purpose flour => all-purpose flour [16.0g, FDC local:flour] | 600 Grams Beef ((use short ribs), fat trimmed) => beef fat trimmed [600.0g, FDC local:beef] | 2 tablespoons canola oil => cooking oil [27.2g, FDC local:cooking oil] | 1 medium red onion (sliced into wedges) => onion [110.0g, FDC local:onion] | 4 cloves Garlic (crushed) => garlic [12.0g, FDC local:garlic] | 1 medium tomatoes (sliced into wedges) => tomatoes [120.0g, FDC local:tomato] | 1/4 cube beef bouillon => cube beef bouillon [25.0g, FDC local:broth] | 2 tablespoons Soy Sauce (or to taste) => soy sauce [30.0g, FDC local:soy sauce] | 2 1/2 tablespoons Potato starch (or cornstarch, dissolved in 2 tablespoons water) => potato starch [20.0g, FDC local:potato] | 2 Small onion (sliced into thin wedges, sauteed) => onion [220.0g, FDC local:onion] | 2 Small tomatoes (sliced into wedges) => tomatoes [240.0g, FDC local:tomato]"
ph_833,482,48.9,12.7,25.2,0.5,1264,7.9,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=5. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,9,"2 bay leaf (no FDC match for bay leaf) | Salt (ignored seasoning/water) | Pepper (ignored seasoning/water) | garlic chips (to garnish) (missing quantity) | parsley sprigs (chopped, to garnish) (missing quantity)","3/4 Cup Soy Sauce => soy sauce [105.0g, FDC local:soy sauce] | 1/4 Cup white vinegar => vinegar [35.0g, FDC local:vinegar] | 3 tablespoons brown sugar => brown sugar [37.5g, FDC local:sugar] | 2 tablespoons peppercorns (use whole peppercorns) => peppercorns [16.0g, FDC local:corn] | 1/8 Cup Garlic (chopped) => garlic [17.5g, FDC local:garlic] | 400 Grams pork (belly part (liempo), cut into 2-inch pieces) => pork [400.0g, FDC local:pork] | 400 Grams Chicken (wings, legs, and thigh parts) => chicken [400.0g, FDC local:chicken] | 1/4 Cup Achuete Oil (annatto oil) => achuete oil [54.5g, FDC local:annatto oil] | 1/4 Cup Garlic (cloves) => garlic [35.0g, FDC local:garlic]"
ph_834,2083,210.9,18.1,120.5,2.6,932,3.5,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=7. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,11,2 bulbs lemongrass (tanglad) (trimmed and pounded) (no FDC match for bulbs lemongrass) | 2 saba banana (peeled and sliced) (no FDC match for saba banana) | 150 Grams Baguio beans (abitsuelas) (no FDC match for baguio beans) | Salt (to taste) (ignored seasoning/water),"1 whole Beef ((use shanks), bone-in, cut crosswise into large chucnks to expose marrow) => beef bone-in cut crosswise into chucnks to expose marrow [100.0g, FDC local:beef] | 500 gram Beef ((use kneecap), cut into cubes) => beef [500.0g, FDC local:beef] | 5000 Grams Beef (use short ribs) => beef [5000.0g, FDC local:beef] | 2 white onion (sliced) => onion [220.0g, FDC local:onion] | 3 cloves Garlic (minced) => garlic [9.0g, FDC local:garlic] | 1 teaspoon peppercorns => peppercorns [2.7g, FDC local:corn] | 2 tablespoons fish sauce (patis) => fish sauce [30.0g, FDC local:fish sauce] | 2 cobs corn (cut into 1-inch thick pieces) => corn [180.0g, FDC local:corn] | 1/2 head cabbage (cut into large chunks) => cabbage [50.0g, FDC local:cabbage] | 1 bunch pechay leaves (native) => bok choy leaves [150.0g, FDC local:bok choy] | 2 large Potatoes (peeled and cut into large chunks) => potatoes [340.0g, FDC local:potato]"
ph_835,505,82.8,5.0,15.0,0.8,697,1.9,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=9. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,17,"3 bay leaf (no FDC match for bay leaf) | 2 teaspoons Salt (ignored seasoning/water) | 1 teaspoon sesame oil (no FDC match for sesame oil) | 1/4 teaspoon Salt (no FDC match for salt) | black pepper (freshly ground) (missing quantity) | 1 Pack wonton wrappers (3-inch) (no FDC match for pack wonton wrappers) | green onion (Chopped, for garnish) (missing quantity) | Garlic (fried, to serve) (missing quantity)","8 cups chicken stock => chicken stock [1120.0g, FDC local:chicken] | 2 medium white onion (diced) => onion [220.0g, FDC local:onion] | 6 cloves Garlic (peeled) => garlic [18.0g, FDC local:garlic] | 2 teaspoons peppercorns => peppercorns [5.3g, FDC local:corn] | 400 Grams Chicken ((use breast part), bone-in) => chicken bone-in [400.0g, FDC local:chicken] | 2 tablespoons fish sauce (patis) (or more to taste) => fish sauce [30.0g, FDC local:fish sauce] | 500 Grams pork (use ground pork) => pork [500.0g, FDC local:pork] | 125 Grams Shrimp (minced) => shrimp [125.0g, FDC local:shrimp] | 1/2 Cup crab fat (or taba ng talangka) => crab fat [70.0g, FDC local:crab] | 1/2 Cup green onion (finely chopped) => onion [70.0g, FDC local:onion] | 1/2 Cup white onion (chopped) => onion [70.0g, FDC local:onion] | 2 cloves Garlic (minced) => garlic [6.0g, FDC local:garlic] | 1 large Egg => egg [50.0g, FDC local:egg] | 1 tablespoon fish sauce (patis) => fish sauce [15.0g, FDC local:fish sauce] | 250 Grams Shrimp (shelled) => shrimp [250.0g, FDC local:shrimp] | 1/4 Cup chicken liver (cooked and shredded) => chicken liver [35.0g, FDC local:chicken] | 1/4 Cup chicken gizzard (balunbalunan) (cooked and shredded) => chicken gizzard [35.0g, FDC local:chicken]"
ph_836,583,34.6,74.1,15.5,1.5,196,1.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=2. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,"1/4 Cup Leeks (thinly sliced, white parts only) (no FDC match for leeks) | 250 Grams clams (no FDC match for clams) | 2 teaspoons Calamansi Juice (or lemon juice) (no FDC match for calamansi juice) | Salt (to taste) (ignored seasoning/water) | black pepper (to taste) (missing quantity) | kinchay (parsley) (for garnish) (missing quantity)","2 tablespoons vegetable oil => cooking oil [27.2g, FDC local:cooking oil] | 3 tablespoons white onion (chopped) => onion [24.0g, FDC local:onion] | 2 tablespoons Garlic (chopped) => garlic [16.0g, FDC local:garlic] | 2 tablespoons ginger (grated) => ginger [16.0g, FDC local:ginger] | 150 Grams Shrimp (peeled) => shrimp [150.0g, FDC local:shrimp] | 100 Grams Squid (Pusit) (cleaned and sliced) => squid [100.0g, FDC local:squid] | 2 tablespoons crab fat (aligue) (or to taste) => crab fat [16.0g, FDC local:crab] | 2 cups long-grain rice (cooked) => -grain rice [480.0g, FDC local:rice]"
ph_837,500,6.8,52.2,31.8,5.0,24,19.6,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=10. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,"1/2 Cup water (warm, plus 1 tablespoon) (ignored seasoning/water) | 1 1/2 Cup Ube (cubed) (no FDC match for ube) | 1 1/4 cups banana ((saba variety), sliced (you may also use plantains)) (no FDC match for banana) | 2 cups Mini Tapioca (Sago) (cooked) (no FDC match for mini tapioca)","1 Cup glutinous rice flour => glutinous rice flour [240.0g, FDC local:flour] | 1 tablespoon rice flour => rice flour [8.0g, FDC local:flour] | 4 cups coconut milk (gata) (gata, fresh is best) => coconut milk [960.0g, FDC local:coconut milk] | 1 Cup sugar => sugar [125.0g, FDC local:sugar] | 1 Cup jackfruit (langka) (shredded) => jackfruit [140.0g, FDC local:jackfruit] | 3 cups sweet potato (kamote) (cubed) => sweet potato [420.0g, FDC local:potato] | 1 Cup taro root (gabi) (cubed) => taro root [140.0g, FDC local:taro] | 1 Cup coconut cream (kakang gata) (kakang gata, fresh is best) => coconut cream [240.0g, FDC local:coconut cream]"
ph_839,112,14.4,4.0,4.0,1.1,585,1.8,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,5,"vegetable oil (to fry) (missing quantity) | Salt (ignored seasoning/water) | Pepper (ignored seasoning/water) | half a bunch cilantro (wansoy) (leaves picked and chopped roughly, plus more leaves to garnish) (missing quantity) | green onion (sliced, to garnish) (missing quantity)","3 long eggplant ((Asian)) => eggplant [150.0g, FDC local:eggplant] | 1 Small white onion (chopped) => onion [110.0g, FDC local:onion] | 3 cloves Garlic (peeled and minced finely) => garlic [9.0g, FDC local:garlic] | 300 Grams crabmeat => crabmeat [300.0g, FDC local:crab] | 4 Egg (beaten, divided into 2 eggs per bowl) => egg [200.0g, FDC local:egg]"
ph_841,716,53.4,58.9,32.5,8.5,126,12.4,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,1 teaspoon Salt (divided) (ignored seasoning/water) | 1 tablespoon lemongrass (tanglad) (finely chopped (white part only)) (no FDC match for lemongrass),"1 tablespoon canola oil => cooking oil [13.6g, FDC local:cooking oil] | 1/2 Cup white onion (chopped) => onion [70.0g, FDC local:onion] | 2 medium Potatoes (peeled and cut into 1/2-inch cubes) => potatoes [340.0g, FDC local:potato] | 4 cups grilled corn kernels (plus extra to garnish) => grilled corn kernels [600.0g, FDC local:corn] | 1 Tablespooon bell pepper (finely chopped) => tablespooon bell pepper [120.0g, FDC local:bell pepper] | 3 tablespoons all-purpose flour => all-purpose flour [24.0g, FDC local:flour] | 4 cups chicken stock => chicken stock [560.0g, FDC local:chicken] | 1 1/2 cups coconut milk (gata) => coconut milk [360.0g, FDC local:coconut milk]"
